STORE_ID,LATITUDE,LONGITUDE,DAYS_OPEN,ITEM_AVAILABILITY,ZONE,BOOKMARKS
360,39.5750041,-119.7417896,7.0,118.0,RENO,
4972,33.9962207,-118.4782553,7.0,805.0,LOS ANGELES,
9529,42.01080564,-87.83661424,7.0,69.0,CHICAGO,
4345,29.7296817,-95.4192784,7.0,151616.0,HOUSTON,
9231,30.41942131,-97.74793013,7.0,185.0,AUSTIN,
13580,39.44995397,-75.70228475,7.0,140.0,PHILADELPHIA,
6476,34.9616968,-89.8597727,7.0,127.0,MEMPHIS,
14673,39.04154973,-84.50666793,7.0,47.0,CINCINNATI,
11669,34.0654536,-84.17045108,7.0,154.0,ATLANTA,
7924,35.95624831,-83.93379815,7.0,36.0,KNOXVILLE,
15243,47.79107238,-122.3647413,7.0,33.0,SEATTLE-TACOMA,
10523,41.80771928,-87.72279561,7.0,251.0,CHICAGO,
5812,27.4848047,-82.4349507,7.0,38.0,TAMPA-ST. PETE (SARASOTA),
2355,38.9682575,-76.5193323,7.0,168.0,BALTIMORE,
6222,38.99266,-94.66672,7.0,63.0,KANSAS CITY,
2795,27.8730253,-82.7629937,7.0,36.0,TAMPA-ST. PETE (SARASOTA),
14059,36.21269785,-83.29108507,7.0,16.0,KNOXVILLE,
12422,36.11632988,-83.49033207,7.0,20.0,KNOXVILLE,
9905,42.37350192,-87.92309879,7.0,1125.0,CHICAGO,
11713,41.62819168,-93.61726618,7.0,30.0,DES MOINES-AMES,
4242,35.1157886,-81.0645146,7.0,85.0,CHARLOTTE,
11350,33.94602816,-118.3301911,7.0,71.0,LOS ANGELES,
1360,38.9447856,-77.0631022,7.0,156.0,"WASHINGTON, DC (HAGRSTWN)",
7679,44.9404351,-93.1763185,7.0,66.0,MINNEAPOLIS-ST. PAUL,
15727,31.61056529,-84.17641749,7.0,34.0,"ALBANY, GA",
14808,18.3752208,-65.95553512,7.0,,,
9980,36.00777327,-106.0642692,7.0,176.0,ALBUQUERQUE-SANTA FE,
3078,35.4203472,-80.572184,7.0,108.0,CHARLOTTE,
13527,26.18628044,-80.20277086,7.0,203.0,MIAMI-FT. LAUDERDALE,
13674,36.06913574,-80.30539651,7.0,1706.0,GREENSBORO-H.POINT-W.SALEM,
10179,41.23893141,-81.84075772,7.0,86.0,CLEVELAND-AKRON (CANTON),
11078,40.7830787,-89.62099127,7.0,2190.0,PEORIA-BLOOMINGTON,
3301,35.0377845,-82.0788019,7.0,57.0,GREENVLL-SPART-ASHEVLL-AND,
14012,44.53262346,-68.40720736,7.0,29.0,BANGOR,
11815,41.670237,-72.784602,7.0,59.0,HARTFORD & NEW HAVEN,
13905,34.93586865,-80.83542018,7.0,,CHARLOTTE,
12515,43.11535319,-87.91616871,7.0,49.0,MILWAUKEE,
9334,32.93018754,-96.68229309,7.0,116.0,DALLAS-FT. WORTH,
6359,36.1593438,-115.1706493,7.0,63.0,LAS VEGAS,
5294,34.9583077,-77.9706082,7.0,15.0,GREENVILLE-N.BERN-WASHNGTN,
11881,30.55264847,-97.85573777,7.0,270.0,AUSTIN,
1287,43.0016966,-78.7849312,7.0,51.0,BUFFALO,
11155,37.54736468,-97.26958182,7.0,65.0,WICHITA-HUTCHINSON PLUS,
5464,32.7911783,-79.9890759,7.0,100.0,"CHARLESTON, SC",
12347,42.40416248,-71.08075059,7.0,200.0,BOSTON (MANCHESTER),
9233,36.12926822,-115.2976238,7.0,37588.0,LAS VEGAS,
1023,30.0214343,-93.8466837,7.0,23.0,BEAUMONT-PORT ARTHUR,
2260,40.9478603,-74.2880166,7.0,56.0,NEW YORK,
9235,33.56803719,-112.1336215,7.0,72.0,PHOENIX (PRESCOTT),
9621,33.167299,-96.665599,7.0,382.0,DALLAS-FT. WORTH,
14284,42.44008757,-83.37440019,7.0,102.0,DETROIT,
4759,40.369835,-80.6423733,7.0,54.0,WHEELING-STEUBENVILLE,
5945,42.4602505,-83.1826604,7.0,150.0,DETROIT,
1873,43.302897,-73.6636393,7.0,277.0,ALBANY-SCHENECTADY-TROY,
7305,39.8170079,-75.4603717,7.0,71.0,PHILADELPHIA,
8661,30.37059735,-81.66399224,7.0,87.0,JACKSONVILLE,
6764,33.6228325,-117.6954576,7.0,1691.0,LOS ANGELES,
2622,27.8398091,-82.7615603,7.0,36.0,TAMPA-ST. PETE (SARASOTA),
1279,41.0686738,-73.5259605,7.0,34.0,NEW YORK,
12527,38.26549215,-104.6277493,7.0,31.0,COLORADO SPRINGS-PUEBLO,
8940,35.08819735,-89.8920651,7.0,56.0,MEMPHIS,
4253,34.233414,-77.9995163,7.0,60.0,WILMINGTON,
919,41.3337536,-73.0833875,7.0,293.0,HARTFORD & NEW HAVEN,
11979,43.09057859,-88.1064617,7.0,614.0,MILWAUKEE,
11047,32.86197987,-83.68870377,7.0,59.0,MACON,
2915,30.2058098,-81.3828427,7.0,93.0,JACKSONVILLE,
12920,31.560278,-91.366711,7.0,46.0,"JACKSON, MS",
6035,42.7268715,-83.1971348,7.0,74.0,DETROIT,
10301,37.03767096,-76.45529195,7.0,57.0,NORFOLK-PORTSMTH-NEWPT NWS,
10300,39.41310986,-76.46273308,7.0,185.0,BALTIMORE,
324,41.6323568,-87.8516823,7.0,2051.0,CHICAGO,
14172,39.50337773,-76.32655911,7.0,93.0,BALTIMORE,
11526,32.33807757,-111.0475358,7.0,69.0,TUCSON (SIERRA VISTA),
9988,36.12684579,-86.84420202,7.0,90.0,NASHVILLE,
6995,37.6268294,-122.4262861,7.0,122.0,SAN FRANCISCO-OAK-SAN JOSE,
15117,39.63653114,-106.522481,7.0,22.0,DENVER,
9690,41.191279,-96.041729,7.0,183.0,OMAHA,
1002,39.9431399,-75.1598941,7.0,226.0,PHILADELPHIA,
10120,35.06993793,-89.84342424,7.0,77.0,MEMPHIS,
5594,35.5034527,-82.9908064,7.0,24.0,GREENVLL-SPART-ASHEVLL-AND,
6923,34.1236109,-118.0565212,7.0,52.0,LOS ANGELES,
9848,38.760199,-90.539999,7.0,115.0,ST. LOUIS,
5162,31.6154398,-94.6520983,7.0,33.0,TYLER-LONGVIEW(LFKN&NCGD),
13076,36.80797194,-119.682648,7.0,95.0,FRESNO-VISALIA,
486,42.2528193,-70.9878363,7.0,226.0,BOSTON (MANCHESTER),
9344,26.62912665,-80.08816837,7.0,121.0,WEST PALM BEACH-FT. PIERCE,
13452,32.57150422,-97.0932939,7.0,266.0,DALLAS-FT. WORTH,
6066,44.9486245,-93.2926735,7.0,184.0,MINNEAPOLIS-ST. PAUL,
327,34.4221206,-119.7032672,6.0,2907.0,SANTABARBRA-SANMAR-SANLUOB,
9237,26.16428824,-80.20383716,7.0,234.0,MIAMI-FT. LAUDERDALE,
13516,33.83350333,-84.57651669,7.0,219.0,ATLANTA,
7323,29.4130157,-98.4049732,7.0,42.0,SAN ANTONIO,
8971,27.89300154,-82.52648982,7.0,143.0,TAMPA-ST. PETE (SARASOTA),
8308,41.95380404,-87.68643896,7.0,404.0,CHICAGO,
10358,27.26969111,-82.46520224,7.0,50.0,TAMPA-ST. PETE (SARASOTA),
9280,38.19836703,-85.66207129,7.0,56.0,LOUISVILLE,
10711,35.13022241,-106.5502447,7.0,101.0,ALBUQUERQUE-SANTA FE,
2120,41.7244806,-86.176964,7.0,56.0,SOUTH BEND-ELKHART,
15839,32.55004082,-82.87719286,7.0,24.0,MACON,
12545,39.97365946,-76.68028806,7.0,58.0,HARRISBURG-LNCSTR-LEB-YORK,
645,39.7636685,-75.0863918,7.0,123.0,PHILADELPHIA,
6922,34.2294707,-118.9991628,7.0,57.0,LOS ANGELES,
3832,28.1570789,-80.6727006,7.0,113.0,ORLANDO-DAYTONA BCH-MELBRN,
9192,33.21857937,-111.7884772,7.0,81.0,PHOENIX (PRESCOTT),
1339,42.1375593,-72.5190482,7.0,29.0,SPRINGFIELD-HOLYOKE,
10417,35.34846702,-97.4776066,7.0,132.0,OKLAHOMA CITY,
1186,30.1692631,-93.2499556,7.0,118.0,LAKE CHARLES,
12135,32.77857846,-96.69941632,7.0,187.0,DALLAS-FT. WORTH,
8779,40.91815473,-98.3555426,7.0,42.0,LINCOLN & HASTINGS-KRNY,
11059,41.41934928,-82.20824445,7.0,43.0,CLEVELAND-AKRON (CANTON),
10476,29.55590819,-81.20845466,7.0,80.0,ORLANDO-DAYTONA BCH-MELBRN,
2001,35.2511624,-81.0296237,7.0,39.0,CHARLOTTE,
6077,42.6159823,-82.9933861,7.0,114.0,DETROIT,
2299,40.8524432,-73.8276329,7.0,278.0,NEW YORK,
11162,28.933899,-81.937599,7.0,45.0,ORLANDO-DAYTONA BCH-MELBRN,
2569,31.3252049,-89.3282173,7.0,88.0,HATTIESBURG-LAUREL,
9541,28.54739744,-81.20466714,7.0,271.0,ORLANDO-DAYTONA BCH-MELBRN,
9032,28.02555519,-82.58378136,7.0,244.0,TAMPA-ST. PETE (SARASOTA),
14565,42.04844631,-88.31099919,7.0,128.0,CHICAGO,
9823,41.98483656,-87.82288811,7.0,78.0,CHICAGO,
6847,34.2807819,-118.7411182,7.0,166.0,LOS ANGELES,
9696,33.63095318,-112.0290465,7.0,155.0,PHOENIX (PRESCOTT),
2129,39.9429899,-75.1206354,7.0,55.0,PHILADELPHIA,
12672,34.19883694,-79.25817664,7.0,49.0,MYRTLE BEACH-FLORENCE,
632,42.7321633,-73.68959,7.0,106.0,ALBANY-SCHENECTADY-TROY,
1183,42.5921381,-72.5972832,7.0,36.0,SPRINGFIELD-HOLYOKE,
1292,40.9218601,-73.7645174,7.0,483.0,NEW YORK,
2620,44.9706355,-93.2662028,7.0,144.0,MINNEAPOLIS-ST. PAUL,
12273,42.62795128,-88.62534809,7.0,21.0,MILWAUKEE,
9749,41.56454866,-88.20207085,7.0,134.0,CHICAGO,
12750,38.93590255,-119.740177,7.0,19.0,RENO,
6106,28.4993387,-81.7175792,7.0,229.0,ORLANDO-DAYTONA BCH-MELBRN,
13178,40.598824,-74.082231,7.0,173.0,NEW YORK,
6410,33.8899484,-118.1430803,7.0,1164.0,LOS ANGELES,
5858,42.5378551,-83.4826146,7.0,61.0,DETROIT,
2350,40.8624868,-73.9256165,7.0,209.0,NEW YORK,
7690,34.1832538,-118.7846657,7.0,203.0,LOS ANGELES,
7661,41.6640217,-70.2876622,7.0,42.0,BOSTON (MANCHESTER),
2773,40.5797685,-83.1272867,7.0,80.0,"COLUMBUS, OH",
6658,37.7977917,-121.9210885,7.0,51.0,SAN FRANCISCO-OAK-SAN JOSE,
11659,41.87427009,-103.6663149,7.0,48.0,CHEYENNE-SCOTTSBLUFF,
5150,38.9224061,-90.191332,7.0,16.0,ST. LOUIS,
4658,39.2230559,-84.5164192,7.0,116.0,CINCINNATI,
2183,36.1601833,-95.9052321,7.0,25.0,TULSA,
13217,44.319246,-94.465654,7.0,16.0,MANKATO,
7395,40.7991974,-81.3982328,7.0,31.0,CLEVELAND-AKRON (CANTON),
8188,25.77213116,-80.33163731,7.0,80.0,MIAMI-FT. LAUDERDALE,
8815,43.30113023,-70.97182322,7.0,56.0,BOSTON (MANCHESTER),
11579,34.49333563,-93.08464686,7.0,82.0,LITTLE ROCK-PINE BLUFF,
983,43.6764708,-70.367274,7.0,39.0,PORTLAND-AUBURN,
14862,39.78139292,-86.06345014,7.0,79.0,INDIANAPOLIS,
12652,39.56299817,-84.27701567,7.0,68.0,CINCINNATI,
8638,41.585499,-93.624799,7.0,39.0,DES MOINES-AMES,
9955,41.491799,-87.558699,7.0,1145.0,CHICAGO,
9196,35.20549967,-89.86479149,7.0,103.0,MEMPHIS,
8194,42.52499289,-70.92613985,7.0,137.0,BOSTON (MANCHESTER),
14135,45.81403878,-88.06401426,7.0,50.0,MARQUETTE,
3163,38.2800441,-85.7457141,7.0,89.0,LOUISVILLE,
4695,40.1325714,-82.8865212,7.0,198.0,"COLUMBUS, OH",
9309,38.99276688,-94.66808778,7.0,63.0,KANSAS CITY,
7187,38.4435623,-90.3750561,7.0,68.0,ST. LOUIS,
15345,41.87975191,-87.62477067,7.0,26.0,CHICAGO,
14112,33.15274185,-96.73236642,7.0,382.0,DALLAS-FT. WORTH,
10779,33.70143536,-84.17235908,7.0,244.0,ATLANTA,
7452,37.7873377,-90.4200285,7.0,42.0,ST. LOUIS,
1423,39.0871688,-77.1503452,7.0,198.0,"WASHINGTON, DC (HAGRSTWN)",
3659,41.0367225,-74.5048542,7.0,152.0,NEW YORK,
11620,41.717764,-72.23331,7.0,44.0,HARTFORD & NEW HAVEN,
13718,39.21638568,-84.51768023,7.0,116.0,CINCINNATI,
8262,30.27286876,-97.69867339,7.0,162.0,AUSTIN,
13210,30.22710403,-93.32486112,7.0,71.0,LAKE CHARLES,
12656,33.01273398,-80.23727048,7.0,128.0,"CHARLESTON, SC",
8339,47.43643584,-120.3255428,7.0,69.0,SEATTLE-TACOMA,
15855,42.31316978,-71.05669584,7.0,214.0,BOSTON (MANCHESTER),
9543,39.028287,-95.744333,7.0,63.0,TOPEKA,
4743,35.4928015,-97.6020332,7.0,45.0,OKLAHOMA CITY,
3323,42.128064,-80.0441053,7.0,14.0,ERIE,
8165,40.96527685,-73.87171976,7.0,112.0,NEW YORK,
8120,34.23561267,-78.00383505,7.0,60.0,WILMINGTON,
3093,33.7737168,-84.3652949,7.0,185.0,ATLANTA,
1546,41.4180575,-75.6339959,7.0,23.0,WILKES BARRE-SCRANTON,
11245,40.152137,-75.3474,7.0,123.0,PHILADELPHIA,
7882,25.73478195,-80.28702875,7.0,180.0,MIAMI-FT. LAUDERDALE,
2853,34.1610882,-82.3843846,7.0,24.0,GREENVLL-SPART-ASHEVLL-AND,
3896,26.1183066,-80.3932211,7.0,165.0,MIAMI-FT. LAUDERDALE,
2852,34.2829954,-81.5954979,7.0,30.0,"COLUMBIA, SC",
10225,26.51279963,-80.09090314,7.0,118.0,WEST PALM BEACH-FT. PIERCE,
9178,37.96373577,-122.3177009,7.0,328.0,SAN FRANCISCO-OAK-SAN JOSE,
9999,28.64700332,-81.27857466,7.0,135.0,ORLANDO-DAYTONA BCH-MELBRN,
3816,41.4821733,-87.9830114,7.0,80.0,CHICAGO,
11104,30.682299,-88.225899,7.0,111.0,MOBILE-PENSACOLA (FT WALT),
3452,38.8447123,-82.2340935,7.0,27.0,CHARLESTON-HUNTINGTON,
7461,36.7505387,-95.9354245,7.0,35.0,TULSA,
5546,33.1502711,-94.9673163,7.0,54.0,SHREVEPORT,
11702,40.748816,-84.147353,7.0,41.0,LIMA,
11278,28.2582195,-82.69851004,7.0,97.0,TAMPA-ST. PETE (SARASOTA),
9609,29.79250124,-95.18802719,7.0,163.0,HOUSTON,
7855,43.1051679,-87.95946687,7.0,109.0,MILWAUKEE,
9620,32.87919865,-96.62274994,7.0,89.0,DALLAS-FT. WORTH,
1015,43.194588,-71.5289033,7.0,70.0,BOSTON (MANCHESTER),
12314,35.199399,-87.038601,7.0,24.0,NASHVILLE,
13313,26.724862,-81.905533,7.0,42.0,FT. MYERS-NAPLES,
1737,40.3453269,-76.3960156,7.0,46.0,HARRISBURG-LNCSTR-LEB-YORK,
15571,30.4443756,-88.90040745,7.0,133.0,BILOXI-GULFPORT,
13026,31.161975,-81.474982,7.0,41.0,JACKSONVILLE,
8526,30.104199,-93.746999,7.0,59.0,BEAUMONT-PORT ARTHUR,
12344,40.16010214,-104.942458,7.0,105.0,DENVER,
13782,42.327005,-88.196183,7.0,47.0,CHICAGO,
5679,32.6035393,-96.7889297,7.0,122.0,DALLAS-FT. WORTH,
2485,40.9301191,-73.1141684,7.0,40.0,NEW YORK,
11172,33.59673148,-112.1533909,7.0,45.0,PHOENIX (PRESCOTT),
9523,41.48420337,-87.68338209,7.0,157.0,CHICAGO,
14307,27.30183498,-80.30539671,7.0,93.0,WEST PALM BEACH-FT. PIERCE,
15765,39.32094897,-76.62156949,7.0,86.0,BALTIMORE,
5126,41.3783107,-75.6932768,7.0,1557.0,WILKES BARRE-SCRANTON,
9016,32.97271615,-96.68339658,7.0,148.0,DALLAS-FT. WORTH,
3043,34.9442451,-81.0294527,7.0,188.0,CHARLOTTE,
9653,32.74831669,-96.68196762,7.0,232.0,DALLAS-FT. WORTH,
8535,39.56796769,-104.9049291,7.0,66.0,DENVER,
14087,43.07228573,-89.39874006,7.0,28.0,MADISON,
2425,36.0569446,-115.127077,7.0,99.0,LAS VEGAS,
8718,25.84646463,-80.24216278,7.0,181.0,MIAMI-FT. LAUDERDALE,
10348,43.57350582,-116.5654624,7.0,41.0,BOISE,
11394,26.62265673,-81.94125571,7.0,97.0,FT. MYERS-NAPLES,
8300,37.81399425,-121.996952,7.0,1126.0,SAN FRANCISCO-OAK-SAN JOSE,
8295,25.94432352,-80.17139819,7.0,217.0,MIAMI-FT. LAUDERDALE,
8282,41.14035409,-112.0637358,7.0,481.0,SALT LAKE CITY,
10940,47.65111153,-122.6946491,7.0,376.0,SEATTLE-TACOMA,
3179,41.3746666,-82.0850861,7.0,123.0,CLEVELAND-AKRON (CANTON),
1042,40.6057268,-74.2897287,7.0,1266.0,NEW YORK,
11558,39.70237407,-84.12462863,7.0,69.0,DAYTON,
5462,29.5266398,-98.4402288,7.0,127.0,SAN ANTONIO,
11553,43.58926975,-84.76675722,7.0,92.0,FLINT-SAGINAW-BAY CITY,
13798,45.52709425,-122.4343636,7.0,67.0,"PORTLAND, OR",
2757,39.5501858,-83.4226206,7.0,27.0,"COLUMBUS, OH",
13212,43.0680498,-77.60914804,7.0,173.0,"ROCHESTER, NY",
4141,39.2273463,-84.4392155,7.0,73.0,CINCINNATI,
14724,41.9933969,-87.69011525,7.0,126.0,CHICAGO,
13998,36.391056,-97.925659,7.0,42.0,OKLAHOMA CITY,
9984,33.23035808,-97.13295542,7.0,120.0,DALLAS-FT. WORTH,
4334,38.6746075,-90.366228,7.0,45.0,ST. LOUIS,
7712,29.8308424,-95.7598682,7.0,516.0,HOUSTON,
13671,37.75250205,-87.05853158,7.0,70.0,EVANSVILLE,
12113,30.19524424,-81.83142015,7.0,42.0,JACKSONVILLE,
1853,39.3452049,-76.6402031,7.0,88.0,BALTIMORE,
8078,43.61044324,-72.97131029,7.0,52.0,BURLINGTON-PLATTSBURGH,
3834,41.937479,-87.6440094,7.0,546.0,CHICAGO,
10458,41.48996902,-87.46780296,7.0,60.0,CHICAGO,
703,42.6728398,-82.9403245,7.0,68.0,DETROIT,
1264,42.5429265,-71.7608958,7.0,82.0,BOSTON (MANCHESTER),
10204,26.75324949,-80.05660105,7.0,140.0,WEST PALM BEACH-FT. PIERCE,
13407,41.74961656,-83.62501148,7.0,51.0,DETROIT,
14695,32.02861778,-102.0839427,7.0,122.0,ODESSA-MIDLAND,
6291,39.8157758,-89.6675609,7.0,48.0,CHAMPAIGN&SPRNGFLD-DECATUR,
7247,37.2836455,-83.22471,7.0,21.0,LEXINGTON,
12481,41.98071164,-88.06920945,7.0,64.0,CHICAGO,
15663,34.45295831,-85.7115432,7.0,25.0,HUNTSVILLE-DECATUR (FLOR),
7099,38.1108745,-122.5926796,7.0,42.0,SAN FRANCISCO-OAK-SAN JOSE,
8074,29.21503822,-82.2012384,7.0,41.0,ORLANDO-DAYTONA BCH-MELBRN,
9923,44.80415124,-93.14288329,7.0,50.0,MINNEAPOLIS-ST. PAUL,
14721,40.7135131,-73.73591618,7.0,2568.0,NEW YORK,
10979,38.64024626,-90.24897237,7.0,69.0,ST. LOUIS,
10825,41.93972625,-87.65435822,7.0,546.0,CHICAGO,
10254,34.16540553,-117.2844311,7.0,158.0,LOS ANGELES,
6003,42.4612948,-83.1270772,7.0,829.0,DETROIT,
8746,29.601453,-95.581506,7.0,263.0,HOUSTON,
13320,40.69333038,-73.9710896,7.0,264.0,NEW YORK,
5103,33.8476405,-118.1933559,7.0,244.0,LOS ANGELES,
11001,26.37372386,-81.80734956,7.0,25.0,FT. MYERS-NAPLES,
2069,27.7560662,-97.3903416,7.0,32.0,CORPUS CHRISTI,
8520,41.89371805,-87.63094098,7.0,266.0,CHICAGO,
6381,33.964899,-118.3508518,7.0,123.0,LOS ANGELES,
1975,41.1021673,-74.0449298,7.0,137.0,NEW YORK,
14123,29.62364366,-98.23940279,7.0,79.0,SAN ANTONIO,
4901,41.6933515,-86.8944264,7.0,97.0,CHICAGO,
8483,29.65191733,-95.01964349,7.0,128.0,HOUSTON,
11311,40.041399,-75.477099,7.0,134.0,PHILADELPHIA,
1474,38.3054032,-76.6576503,7.0,35.0,"WASHINGTON, DC (HAGRSTWN)",
12616,33.84898551,-87.26787663,7.0,20.0,BIRMINGHAM (ANN AND TUSC),
1482,37.4292116,-77.4935514,7.0,88.0,RICHMOND-PETERSBURG,
4795,36.9517814,-81.0661944,7.0,32.0,ROANOKE-LYNCHBURG,
14259,33.71587377,-118.0421353,7.0,99.0,LOS ANGELES,
8049,37.78381388,-122.2216029,7.0,91.0,SAN FRANCISCO-OAK-SAN JOSE,
2439,36.0051358,-115.0821378,7.0,146.0,LAS VEGAS,
10209,42.46995796,-96.34714385,7.0,47.0,SIOUX CITY,
1771,38.9520968,-77.3494016,7.0,63.0,"WASHINGTON, DC (HAGRSTWN)",
1949,42.7212139,-70.9931763,7.0,15.0,BOSTON (MANCHESTER),
10989,29.73825673,-95.53538472,7.0,196.0,HOUSTON,
5227,40.1965005,-88.3974358,7.0,35.0,CHAMPAIGN&SPRNGFLD-DECATUR,
1328,25.9098187,-80.3080751,7.0,154.0,MIAMI-FT. LAUDERDALE,
11458,40.03076509,-82.96443446,7.0,125.0,"COLUMBUS, OH",
9437,37.31797158,-120.4676686,7.0,66.0,FRESNO-VISALIA,
6042,42.5257727,-83.4661056,7.0,78.0,DETROIT,
5905,42.2814223,-83.1870893,7.0,416.0,DETROIT,
14126,25.7681284,-80.36947461,7.0,127.0,MIAMI-FT. LAUDERDALE,
743,28.8214463,-81.6744254,7.0,78.0,ORLANDO-DAYTONA BCH-MELBRN,
11970,33.538804,-112.11602,7.0,72.0,PHOENIX (PRESCOTT),
12127,38.245517,-85.751651,7.0,9.0,LOUISVILLE,
5134,43.2348437,-86.1935308,7.0,57.0,GRAND RAPIDS-KALMZOO-B.CRK,
3056,34.0685338,-118.3443245,7.0,232.0,LOS ANGELES,
13142,42.52418445,-71.75937088,7.0,82.0,BOSTON (MANCHESTER),
857,39.8379326,-74.9595094,7.0,29.0,PHILADELPHIA,
7236,29.3472277,-98.614418,7.0,79.0,SAN ANTONIO,
15718,35.89825157,-78.60853924,7.0,88.0,RALEIGH-DURHAM (FAYETVLLE),
10248,25.99276844,-80.31292239,7.0,281.0,MIAMI-FT. LAUDERDALE,
11800,34.951644,-85.2443,7.0,44.0,CHATTANOOGA,
2091,38.9850283,-74.8291006,7.0,32.0,PHILADELPHIA,
12266,38.94008461,-104.605232,7.0,232.0,COLORADO SPRINGS-PUEBLO,
6153,41.7068488,-87.7007109,7.0,87.0,CHICAGO,
11328,25.98693899,-80.27833138,7.0,448.0,MIAMI-FT. LAUDERDALE,
4450,40.7214205,-73.8430005,7.0,242.0,NEW YORK,
6662,32.2573563,-110.8017878,7.0,31.0,TUCSON (SIERRA VISTA),
7981,38.88825025,-94.52635319,7.0,522.0,KANSAS CITY,
1030,42.088119,-72.6386909,7.0,242.0,SPRINGFIELD-HOLYOKE,
6778,33.7895539,-118.1750755,7.0,94.0,LOS ANGELES,
1271,40.1737816,-74.9542585,7.0,99.0,PHILADELPHIA,
8723,37.35157719,-122.0501408,7.0,67.0,SAN FRANCISCO-OAK-SAN JOSE,
10157,34.961979,-89.971549,7.0,1060.0,MEMPHIS,
1144,39.9180629,-75.3026264,7.0,583.0,PHILADELPHIA,
8943,41.69821859,-71.45945608,7.0,63.0,PROVIDENCE-NEW BEDFORD,
5003,40.4409818,-84.978544,7.0,19.0,FT. WAYNE,
3337,27.1717531,-80.2917743,7.0,67.0,WEST PALM BEACH-FT. PIERCE,
5369,35.0559115,-80.8511849,7.0,142.0,CHARLOTTE,
8756,40.69738936,-74.27637469,7.0,243.0,NEW YORK,
10344,39.91341824,-104.9773343,7.0,99.0,DENVER,
2385,41.4790943,-72.0987548,7.0,19.0,HARTFORD & NEW HAVEN,
13357,46.85108682,-114.0136297,7.0,79.0,MISSOULA,
9704,41.281119,-95.956839,7.0,48.0,OMAHA,
4382,36.6121116,-78.5883959,7.0,18.0,RALEIGH-DURHAM (FAYETVLLE),
14670,36.76322877,-83.70450829,7.0,10.0,KNOXVILLE,
6493,42.0006163,-87.6610278,7.0,220.0,CHICAGO,
6388,33.8579467,-118.1063242,7.0,69.0,LOS ANGELES,
11954,33.7006185,-116.2942487,7.0,76.0,LOS ANGELES,
15555,34.10186957,-118.3398829,7.0,308.0,LOS ANGELES,
12419,33.27631639,-86.81241525,7.0,41.0,BIRMINGHAM (ANN AND TUSC),
14176,40.64557282,-73.90298318,7.0,585.0,NEW YORK,
11892,28.61790161,-81.41418652,7.0,168.0,ORLANDO-DAYTONA BCH-MELBRN,
8213,29.968499,-90.057099,7.0,60.0,NEW ORLEANS,
3940,28.8747606,-81.6870924,7.0,69.0,ORLANDO-DAYTONA BCH-MELBRN,
7570,41.1120665,-89.3688491,7.0,7.0,PEORIA-BLOOMINGTON,
5999,42.4289971,-83.1408602,7.0,211.0,DETROIT,
4053,29.7039789,-90.5662331,7.0,14.0,NEW ORLEANS,
13222,34.43833839,-85.75502526,7.0,6.0,HUNTSVILLE-DECATUR (FLOR),
426,36.0806644,-119.069675,7.0,97.0,FRESNO-VISALIA,
7614,40.7520595,-73.9802252,7.0,182.0,NEW YORK,
10804,42.78520817,-87.80863877,7.0,67.0,MILWAUKEE,
5291,35.7171778,-78.7885033,7.0,31.0,RALEIGH-DURHAM (FAYETVLLE),
10685,29.461459,-95.05309,7.0,406.0,HOUSTON,
8654,41.09652216,-81.54461693,7.0,21.0,CLEVELAND-AKRON (CANTON),
14227,33.60856403,-112.3584274,7.0,542.0,PHOENIX (PRESCOTT),
3220,34.0445669,-117.9631125,7.0,165.0,LOS ANGELES,
312,39.6381887,-84.2188012,6.0,77.0,DAYTON,
14061,27.57289887,-99.47335245,7.0,89.0,LAREDO,
9815,36.915799,-76.221299,7.0,100.0,NORFOLK-PORTSMTH-NEWPT NWS,
5491,35.7204116,-77.9527611,7.0,69.0,RALEIGH-DURHAM (FAYETVLLE),
8379,18.20049103,-66.0522933,7.0,,,
15703,39.99018656,-81.15862755,7.0,14.0,WHEELING-STEUBENVILLE,
6215,39.1044134,-94.5124362,7.0,3.0,KANSAS CITY,
6899,39.1449971,-121.5923017,7.0,59.0,SACRAMNTO-STKTON-MODESTO,
9244,42.23955864,-88.84110902,7.0,549.0,ROCKFORD,
15701,39.57294204,-104.9878677,7.0,66.0,DENVER,
15336,26.00724344,-80.39303085,7.0,206.0,MIAMI-FT. LAUDERDALE,
9902,40.67901588,-73.75028003,7.0,252.0,NEW YORK,
13772,34.21159285,-78.0283202,7.0,60.0,WILMINGTON,
4745,35.6242048,-97.5129642,7.0,2450.0,OKLAHOMA CITY,
9687,41.47163607,-87.3410887,7.0,172.0,CHICAGO,
6770,33.2085107,-117.2842585,7.0,155.0,SAN DIEGO,
4500,40.4377755,-79.778967,7.0,53.0,PITTSBURGH,
7826,41.70259737,-87.53589581,7.0,325.0,CHICAGO,
14053,40.642719,-73.979092,7.0,258.0,NEW YORK,
9720,33.653331,-112.3702168,7.0,53.0,PHOENIX (PRESCOTT),
14957,40.75207859,-73.97017839,7.0,182.0,NEW YORK,
13596,34.91989369,-79.74829004,7.0,30.0,CHARLOTTE,
633,41.1137338,-74.1295684,7.0,44.0,NEW YORK,
1930,40.6707477,-73.5248561,7.0,114.0,NEW YORK,
10439,39.35690383,-84.39445627,7.0,124.0,CINCINNATI,
2361,41.996794,-88.315351,7.0,52.0,CHICAGO,
